time_seconds,friction,damping,vel_setpoint,effort_setpoint,vel_joint,effort_joint,effort_joint(articulation_view),computed_effort
3.4,0.5,0.0,80.0,0.0,15.588314056396484,640.5948486328125,0.0,640.5948486328125
3.4166666666666665,0.5,0.0,80.0,0.0,15.236410140991211,644.1168212890625,0.0,644.1168212890625
3.433333333333333,0.5,0.0,80.0,0.0,14.884799003601074,647.6358642578125,0.0,647.6358642578125
3.4499999999999997,0.5,0.0,80.0,0.0,14.533480644226074,651.1520385742188,0.0,651.1520385742188
3.466666666666667,0.5,0.0,80.0,0.0,14.182455062866211,654.6652221679688,0.0,654.6652221679688
3.4833333333333334,0.5,0.0,80.0,0.0,13.831722259521484,658.1754150390625,0.0,658.1754150390625
3.5,0.5,0.0,80.0,0.0,13.481282234191895,661.6827392578125,0.0,661.6827392578125
3.5166666666666666,0.5,0.0,80.0,0.0,13.131134033203125,665.1871337890625,0.0,665.1871337890625
3.533333333333333,0.5,0.0,80.0,0.0,12.781277656555176,668.6886596679688,0.0,668.6886596679688
3.55,0.5,0.0,80.0,0.0,12.431713104248047,672.1871948242188,0.0,672.1871948242188
3.5666666666666664,0.5,0.0,80.0,0.0,12.082439422607422,675.682861328125,0.0,675.682861328125
3.5833333333333335,0.5,0.0,80.0,0.0,11.7334566116333,679.175537109375,0.0,679.175537109375
3.6,0.5,0.0,80.0,0.0,11.384764671325684,682.6654052734375,0.0,682.6654052734375
3.6166666666666667,0.5,0.0,80.0,0.0,11.03636360168457,686.15234375,0.0,686.15234375
3.6333333333333333,0.5,0.0,80.0,0.0,10.688252449035645,689.6363525390625,0.0,689.6363525390625
3.65,0.5,0.0,80.0,0.0,10.340431213378906,693.117431640625,0.0,693.117431640625
3.6666666666666665,0.5,0.0,80.0,0.0,9.992899894714355,696.595703125,0.0,696.595703125
3.683333333333333,0.5,0.0,80.0,0.0,9.645658493041992,700.071044921875,0.0,700.071044921875
3.6999999999999997,0.5,0.0,80.0,0.0,9.2987060546875,703.5433959960938,0.0,703.5433959960938
3.716666666666667,0.5,0.0,80.0,0.0,8.952043533325195,707.012939453125,0.0,707.012939453125
3.7333333333333334,0.5,0.0,80.0,0.0,8.605669975280762,710.4796142578125,0.0,710.4796142578125
3.75,0.5,0.0,80.0,0.0,8.259584426879883,713.943359375,0.0,713.943359375
3.7666666666666666,0.5,0.0,80.0,0.0,7.913787841796875,717.4041748046875,0.0,717.4041748046875
3.783333333333333,0.5,0.0,80.0,0.0,7.568279266357422,720.8621215820312,0.0,720.8621215820312
3.8,0.5,0.0,80.0,0.0,7.223058223724365,724.317138671875,0.0,724.317138671875
3.8166666666666664,0.5,0.0,80.0,0.0,6.878125190734863,727.7694091796875,0.0,727.7694091796875
3.8333333333333335,0.5,0.0,80.0,0.0,6.533479690551758,731.21875,0.0,731.21875
3.85,0.5,0.0,80.0,0.0,6.189121246337891,734.6652221679688,0.0,734.6652221679688
3.8666666666666667,0.5,0.0,80.0,0.0,5.845049858093262,738.1088256835938,0.0,738.1088256835938
3.8833333333333333,0.5,0.0,80.0,0.0,5.501265048980713,741.549560546875,0.0,741.549560546875
3.9,0.5,0.0,80.0,0.0,5.157766819000244,744.9873046875,0.0,744.9873046875
3.9166666666666665,0.5,0.0,80.0,0.0,4.814554691314697,748.4223022460938,0.0,748.4223022460938
3.933333333333333,0.5,0.0,80.0,0.0,4.471628665924072,751.8544921875,0.0,751.8544921875
3.9499999999999997,0.5,0.0,80.0,0.0,4.128988265991211,755.2837524414062,0.0,755.2837524414062
3.966666666666667,0.5,0.0,80.0,0.0,3.7866334915161133,758.7100830078125,0.0,758.7100830078125
3.9833333333333334,0.5,0.0,80.0,0.0,3.4445641040802,762.1336669921875,0.0,762.1336669921875
4.0,0.5,0.0,80.0,0.0,3.1027796268463135,765.5543212890625,0.0,765.5543212890625
4.016666666666667,0.5,0.0,80.0,0.0,2.761280059814453,768.97216796875,0.0,768.97216796875
4.033333333333333,0.5,0.0,80.0,0.0,2.42006516456604,772.38720703125,0.0,772.38720703125
4.05,0.5,0.0,80.0,0.0,2.079134464263916,775.79931640625,0.0,775.79931640625
4.066666666666666,0.5,0.0,80.0,0.0,1.738487958908081,779.2086791992188,0.0,779.2086791992188
4.083333333333333,0.5,0.0,80.0,0.0,1.3981252908706665,782.6151123046875,0.0,782.6151123046875
4.1,0.5,0.0,80.0,0.0,1.0580462217330933,786.0187377929688,0.0,786.0187377929688
4.116666666666666,0.5,0.0,80.0,0.0,0.7182506322860718,789.4195556640625,0.0,789.4195556640625
4.133333333333333,0.5,0.0,80.0,0.0,0.37873852252960205,792.8174438476562,0.0,792.8174438476562
4.15,0.5,0.0,80.0,0.0,0.03950968012213707,796.212646484375,0.0,796.212646484375
4.166666666666667,0.5,0.0,80.0,0.0,1.8626450382086546e-09,799.6048583984375,0.0,799.6048583984375
